,Inflation,Domestic Growth,Trade Balance,Value of Currency,date,country,one_month_10y,three_month_10y,six_month_10y,twelve_month_10y,one_month_3m_ib,two_month_3m_ib,three_month_3m_ib,six_month_3m_ib,twelve_month_3m_ib
20,14.428193867206573,12.89039908823642,13.092669745286306,11.224042276541391,2011-09-21,united kingdom,0.009984025559105492,-0.1282747603833866,-0.07228434504792336,-0.31222044728434506,0.05643176124605165,0.10208038340050107,0.15617035181352779,0.1301274370983554,-0.294161856006971
21,16.19089024407523,17.10952850182851,15.660219725809599,15.513872967825996,2011-01-10,euro area,0.13700689422259305,0.18318788239687311,0.16864611700993115,-0.008383201821406394,0.0683339574946118,0.1556013726120642,0.2988213206924193,0.5705458290422198,0.20151543522481763
22,14.206570863723755,14.526370062182346,14.88669095131067,13.408763607343039,2007-10-30,united kingdom,-0.046655639825722184,-0.09381555591415214,-0.06341778279812815,-0.07638776827497185,0.022079251818938772,0.014240511376141463,-0.09736465214492829,-0.056032241704332075,-0.021865540482349677
23,18.057560412322772,17.411753050426938,20.534392469807674,18.209320704142254,2018-05-16,canada,-0.07005266706759383,-0.03367776502104858,0.01354035682393806,-0.2999835984910637,-0.006821829855537698,0.1035313001605136,0.19422150882825062,0.374398073836276,0.346709470304976
24,16.50249768048525,16.006922551563807,16.54536582529545,17.258094176650047,2011-03-23,united states,0.011906277855596725,-0.12068925598786806,-0.4214889062717918,-0.3636479399881922,-0.08695652173913049,-0.0434782608695653,0.04347826086956519,0.6086956521739129,0.26086956521739113
25,12.239557802677155,25.73704493045807,,14.268909692764282,2016-03-16,japan,0.7,3.5999999999999996,0.7,-2.3,0.0,0.10769230769230753,0.10769230769230753,0.10769230769230753,-0.24615384615384617
26,12.865441624934856,14.017503261566162,16.076740622520447,,2013-01-14,united kingdom,0.04741524404905029,-0.14287088242365953,0.18826641019475843,0.39937484972349147,-0.004684937924572585,-0.010541110330288261,-0.013098305614117511,-0.005543843210744304,0.016885297103146568
27,15.218381583690643,20.141286333401997,16.025953238660637,18.693959478821075,2013-12-12,switzerland,-0.21548284118116512,-0.237829209896249,-0.43016759776536306,-0.7007182761372706,-3.4849215415425894,-3.751188945554653,-3.2945826417021604,-1.7135680793809287,1.3076895501842527
28,15.242118553982841,17.2154425418199,13.253931488309588,14.630831927061081,2021-09-14,australia,0.3338533541341655,0.25507020280811243,0.950078003120125,1.9227769110764434,3.0,3.0,5.0,16.0,275.0
29,14.108624983774988,16.924005724765635,15.670633368194103,15.150939512252808,2011-12-12,canada,-0.0060240963855421326,0.05763964950711853,-0.12268120099445279,-0.11250264214753514,-0.0060240963855421326,0.10602409638554233,0.10240963855421703,0.06325301204819267,0.13855421686746983
30,14.94159650234949,16.642463131153836,14.28629355771201,15.349751535583945,2020-11-23,canada,0.06165923159387221,0.5969116691510967,1.2135076252723311,1.4483867621122588,-0.013953488372092981,-0.4651162790697674,-0.2325581395348837,-0.09302325581395343,0.09302325581395343
